fulltextfile,date
fulltexts/1926/swinba_636776093_1926_08_18_00000374.xml,1926-08-20
fulltexts/1926/swinba_636776093_1926_08_19_00000375.xml,1926-08-22
fulltexts/1926/swinba_636776093_1926_08_19_00000376.xml,1926-08-22
fulltexts/1926/swinba_636776093_1926_08_19_00000377.xml,1926-08-22
fulltexts/1926/swinba_636776093_1926_08_19_00000378.xml,1926-08-22
fulltexts/1926/swinba_636776093_1926_08_19_00000379.xml,1926-08-22
fulltexts/1926/swinba_636776093_1926_08_19_00000380.xml,1926-08-22
fulltexts/1926/swinba_636776093_1926_08_20_00000381.xml,1926-08-23
fulltexts/1926/swinba_636776093_1926_08_20_00000382.xml,1926-08-23
fulltexts/1926/swinba_636776093_1926_08_20_00000383.xml,1926-08-23
fulltexts/1926/swinba_636776093_1926_08_20_00000384.xml,1926-08-23
fulltexts/1926/swinba_636776093_1926_08_20_00000385.xml,1926-08-23
fulltexts/1926/swinba_636776093_1926_08_20_00000386.xml,1926-08-23
fulltexts/1926/swinba_636776093_1926_08_22_00000387.xml,1926-08-24
fulltexts/1926/swinba_636776093_1926_08_22_00000388.xml,1926-08-24
fulltexts/1926/swinba_636776093_1926_08_22_00000389.xml,1926-08-24
fulltexts/1926/swinba_636776093_1926_08_22_00000390.xml,1926-08-24
fulltexts/1926/swinba_636776093_1926_08_22_00000391.xml,1926-08-24
fulltexts/1926/swinba_636776093_1926_08_22_00000392.xml,1926-08-24
fulltexts/1926/swinba_636776093_1926_08_23_00000393.xml,1926-08-25
fulltexts/1926/swinba_636776093_1926_08_23_00000394.xml,1926-08-25
fulltexts/1926/swinba_636776093_1926_08_23_00000395.xml,1926-08-25
fulltexts/1926/swinba_636776093_1926_08_23_00000396.xml,1926-08-25
fulltexts/1926/swinba_636776093_1926_08_23_00000397.xml,1926-08-25
fulltexts/1926/swinba_636776093_1926_08_23_00000398.xml,1926-08-25
fulltexts/1926/swinba_636776093_1926_08_24_00000399.xml,1926-08-27
fulltexts/1926/swinba_636776093_1926_08_24_00000400.xml,1926-08-27
fulltexts/1926/swinba_636776093_1926_08_24_00000401.xml,1926-08-27
fulltexts/1926/swinba_636776093_1926_08_24_00000402.xml,1926-08-27
fulltexts/1926/swinba_636776093_1926_08_24_00000403.xml,1926-08-27
fulltexts/1926/swinba_636776093_1926_08_24_00000404.xml,1926-08-27
fulltexts/1926/swinba_636776093_1926_08_25_00000405.xml,1926-08-30
fulltexts/1926/swinba_636776093_1926_08_25_00000406.xml,1926-08-30
fulltexts/1926/swinba_636776093_1926_08_25_00000407.xml,1926-08-30
fulltexts/1926/swinba_636776093_1926_08_25_00000408.xml,1926-08-30
fulltexts/1926/swinba_636776093_1926_08_25_00000409.xml,1926-08-30
fulltexts/1926/swinba_636776093_1926_08_25_00000410.xml,1926-08-30
fulltexts/1926/swinba_636776093_1926_08_27_00000411.xml,1926-09-01
fulltexts/1926/swinba_636776093_1926_08_27_00000412.xml,1926-09-01
fulltexts/1926/swinba_636776093_1926_08_27_00000413.xml,1926-09-01
fulltexts/1926/swinba_636776093_1926_08_27_00000414.xml,1926-09-01
fulltexts/1926/swinba_636776093_1926_08_27_00000415.xml,1926-09-01
fulltexts/1926/swinba_636776093_1926_08_27_00000416.xml,1926-09-01
fulltexts/1926/swinba_636776093_1926_08_30_00000417.xml,1926-09-03
fulltexts/1926/swinba_636776093_1926_08_30_00000418.xml,1926-09-03
fulltexts/1926/swinba_636776093_1926_08_30_00000419.xml,1926-09-03
fulltexts/1926/swinba_636776093_1926_08_30_00000420.xml,1926-09-03
fulltexts/1926/swinba_636776093_1926_09_01_00000421.xml,1926-09-07
fulltexts/1926/swinba_636776093_1926_09_01_00000422.xml,1926-09-07
fulltexts/1926/swinba_636776093_1926_09_01_00000423.xml,1926-09-07
fulltexts/1926/swinba_636776093_1926_09_01_00000424.xml,1926-09-07
fulltexts/1926/swinba_636776093_1926_09_03_00000425.xml,1926-09-09
fulltexts/1926/swinba_636776093_1926_09_03_00000426.xml,1926-09-09
fulltexts/1926/swinba_636776093_1926_09_03_00000427.xml,1926-09-09
fulltexts/1926/swinba_636776093_1926_09_03_00000428.xml,1926-09-09
fulltexts/1926/swinba_636776093_1926_09_03_00000429.xml,1926-09-09
fulltexts/1926/swinba_636776093_1926_09_03_00000430.xml,1926-09-09
fulltexts/1926/swinba_636776093_1926_09_07_00000431.xml,1926-09-14
fulltexts/1926/swinba_636776093_1926_09_07_00000432.xml,1926-09-14
fulltexts/1926/swinba_636776093_1926_09_07_00000433.xml,1926-09-14
fulltexts/1926/swinba_636776093_1926_09_07_00000434.xml,1926-09-14
fulltexts/1926/swinba_636776093_1926_09_09_00000435.xml,1926-09-19
fulltexts/1926/swinba_636776093_1926_09_09_00000436.xml,1926-09-19
fulltexts/1926/swinba_636776093_1926_09_09_00000437.xml,1926-09-19
fulltexts/1926/swinba_636776093_1926_09_09_00000438.xml,1926-09-19
fulltexts/1926/swinba_636776093_1926_09_14_00000439.xml,1926-09-22
fulltexts/1926/swinba_636776093_1926_09_14_00000440.xml,1926-09-22
fulltexts/1926/swinba_636776093_1926_09_14_00000441.xml,1926-09-22
fulltexts/1926/swinba_636776093_1926_09_14_00000442.xml,1926-09-22
fulltexts/1926/swinba_636776093_1926_09_19_00000443.xml,1926-09-25
fulltexts/1926/swinba_636776093_1926_09_19_00000444.xml,1926-09-25
fulltexts/1926/swinba_636776093_1926_09_19_00000445.xml,1926-09-25
fulltexts/1926/swinba_636776093_1926_09_19_00000446.xml,1926-09-25
fulltexts/1926/swinba_636776093_1926_09_22_00000447.xml,1926-10-04
fulltexts/1926/swinba_636776093_1926_09_22_00000448.xml,1926-10-04
fulltexts/1926/swinba_636776093_1926_09_22_00000449.xml,1926-10-04
fulltexts/1926/swinba_636776093_1926_09_22_00000450.xml,1926-10-04
fulltexts/1926/swinba_636776093_1926_09_25_00000451.xml,1926-05-18
fulltexts/1926/swinba_636776093_1926_09_25_00000452.xml,1926-05-18
fulltexts/1926/swinba_636776093_1926_09_25_00000453.xml,1926-05-18
fulltexts/1926/swinba_636776093_1926_09_25_00000454.xml,1926-05-18
fulltexts/1926/swinba_636776093_1926_10_04_00000455.xml,1926-05-18
fulltexts/1926/swinba_636776093_1926_10_04_00000456.xml,1926-05-18
fulltexts/1926/swinba_636776093_1926_10_04_00000457.xml,1926-05-18
fulltexts/1926/swinba_636776093_1926_10_04_00000458.xml,1926-05-18
fulltexts/1927/swinba_636776093_1927_05_05_00000001.xml,1927-05-15
fulltexts/1927/swinba_636776093_1927_05_05_00000002.xml,1927-05-15
fulltexts/1927/swinba_636776093_1927_05_05_00000003.xml,1927-05-15
fulltexts/1927/swinba_636776093_1927_05_05_00000004.xml,1927-05-15
fulltexts/1927/swinba_636776093_1927_05_11_00000005.xml,1927-05-17
fulltexts/1927/swinba_636776093_1927_05_11_00000006.xml,1927-05-17
fulltexts/1927/swinba_636776093_1927_05_11_00000007.xml,1927-05-17
fulltexts/1927/swinba_636776093_1927_05_11_00000008.xml,1927-05-17
fulltexts/1927/swinba_636776093_1927_05_15_00000009.xml,1927-05-24
fulltexts/1927/swinba_636776093_1927_05_15_00000010.xml,1927-05-24
fulltexts/1927/swinba_636776093_1927_05_15_00000011.xml,1927-05-24
fulltexts/1927/swinba_636776093_1927_05_15_00000012.xml,1927-05-24
fulltexts/1927/swinba_636776093_1927_05_17_00000013.xml,1927-05-28
fulltexts/1927/swinba_636776093_1927_05_17_00000014.xml,1927-05-28
fulltexts/1927/swinba_636776093_1927_05_17_00000015.xml,1927-05-28
fulltexts/1927/swinba_636776093_1927_05_17_00000016.xml,1927-05-28
fulltexts/1927/swinba_636776093_1927_05_24_00000017.xml,1927-06-01
fulltexts/1927/swinba_636776093_1927_05_24_00000018.xml,1927-06-01
fulltexts/1927/swinba_636776093_1927_05_24_00000019.xml,1927-06-01
fulltexts/1927/swinba_636776093_1927_05_24_00000020.xml,1927-06-01
fulltexts/1927/swinba_636776093_1927_05_28_00000021.xml,1927-06-04
fulltexts/1927/swinba_636776093_1927_05_28_00000022.xml,1927-06-04
fulltexts/1927/swinba_636776093_1927_05_28_00000023.xml,1927-06-04
fulltexts/1927/swinba_636776093_1927_05_28_00000024.xml,1927-06-04
fulltexts/1927/swinba_636776093_1927_06_01_00000025.xml,1927-06-11
fulltexts/1927/swinba_636776093_1927_06_01_00000026.xml,1927-06-11
fulltexts/1927/swinba_636776093_1927_06_01_00000027.xml,1927-06-11
fulltexts/1927/swinba_636776093_1927_06_01_00000028.xml,1927-06-11
fulltexts/1927/swinba_636776093_1927_06_04_00000029.xml,1927-06-12
fulltexts/1927/swinba_636776093_1927_06_04_00000030.xml,1927-06-12
fulltexts/1927/swinba_636776093_1927_06_04_00000031.xml,1927-06-12
fulltexts/1927/swinba_636776093_1927_06_04_00000032.xml,1927-06-12
fulltexts/1927/swinba_636776093_1927_06_11_00000033.xml,1927-06-14
fulltexts/1927/swinba_636776093_1927_06_11_00000034.xml,1927-06-14
fulltexts/1927/swinba_636776093_1927_06_11_00000035.xml,1927-06-14
fulltexts/1927/swinba_636776093_1927_06_11_00000036.xml,1927-06-14
fulltexts/1927/swinba_636776093_1927_06_11_00000037.xml,1927-06-14
fulltexts/1927/swinba_636776093_1927_06_11_00000038.xml,1927-06-14
fulltexts/1927/swinba_636776093_1927_06_11_00000039.xml,1927-06-14
fulltexts/1927/swinba_636776093_1927_06_11_00000040.xml,1927-06-14
fulltexts/1927/swinba_636776093_1927_06_12_00000041.xml,1927-06-18
fulltexts/1927/swinba_636776093_1927_06_12_00000042.xml,1927-06-18
fulltexts/1927/swinba_636776093_1927_06_12_00000043.xml,1927-06-18
fulltexts/1927/swinba_636776093_1927_06_12_00000044.xml,1927-06-18
fulltexts/1927/swinba_636776093_1927_06_12_00000045.xml,1927-06-18
fulltexts/1927/swinba_636776093_1927_06_12_00000046.xml,1927-06-18
fulltexts/1927/swinba_636776093_1927_06_14_00000047.xml,1927-06-19
fulltexts/1927/swinba_636776093_1927_06_14_00000048.xml,1927-06-19
fulltexts/1927/swinba_636776093_1927_06_14_00000049.xml,1927-06-19
fulltexts/1927/swinba_636776093_1927_06_14_00000050.xml,1927-06-19
fulltexts/1927/swinba_636776093_1927_06_14_00000051.xml,1927-06-19
fulltexts/1927/swinba_636776093_1927_06_14_00000052.xml,1927-06-19
fulltexts/1927/swinba_636776093_1927_06_18_00000053.xml,1927-06-21
fulltexts/1927/swinba_636776093_1927_06_18_00000054.xml,1927-06-21
fulltexts/1927/swinba_636776093_1927_06_18_00000055.xml,1927-06-21
fulltexts/1927/swinba_636776093_1927_06_18_00000056.xml,1927-06-21
fulltexts/1927/swinba_636776093_1927_06_18_00000057.xml,1927-06-21
fulltexts/1927/swinba_636776093_1927_06_18_00000058.xml,1927-06-21
fulltexts/1927/swinba_636776093_1927_06_18_00000059.xml,1927-06-21
fulltexts/1927/swinba_636776093_1927_06_18_00000060.xml,1927-06-21
fulltexts/1927/swinba_636776093_1927_06_19_00000061.xml,1927-06-22
fulltexts/1927/swinba_636776093_1927_06_19_00000062.xml,1927-06-22
fulltexts/1927/swinba_636776093_1927_06_19_00000063.xml,1927-06-22
fulltexts/1927/swinba_636776093_1927_06_19_00000064.xml,1927-06-22
fulltexts/1927/swinba_636776093_1927_06_19_00000065.xml,1927-06-22
fulltexts/1927/swinba_636776093_1927_06_19_00000066.xml,1927-06-22
fulltexts/1927/swinba_636776093_1927_06_19_00000067.xml,1927-06-22
fulltexts/1927/swinba_636776093_1927_06_19_00000068.xml,1927-06-22
fulltexts/1927/swinba_636776093_1927_06_21_00000069.xml,1927-06-25
fulltexts/1927/swinba_636776093_1927_06_21_00000070.xml,1927-06-25
fulltexts/1927/swinba_636776093_1927_06_21_00000071.xml,1927-06-25
fulltexts/1927/swinba_636776093_1927_06_21_00000072.xml,1927-06-25
fulltexts/1927/swinba_636776093_1927_06_21_00000073.xml,1927-06-25
fulltexts/1927/swinba_636776093_1927_06_21_00000074.xml,1927-06-25
fulltexts/1927/swinba_636776093_1927_06_21_00000075.xml,1927-06-25
fulltexts/1927/swinba_636776093_1927_06_21_00000076.xml,1927-06-25
fulltexts/1927/swinba_636776093_1927_06_22_00000077.xml,1927-06-28
fulltexts/1927/swinba_636776093_1927_06_22_00000078.xml,1927-06-28
fulltexts/1927/swinba_636776093_1927_06_22_00000079.xml,1927-06-28
fulltexts/1927/swinba_636776093_1927_06_22_00000080.xml,1927-06-28
fulltexts/1927/swinba_636776093_1927_06_22_00000081.xml,1927-06-28
fulltexts/1927/swinba_636776093_1927_06_22_00000082.xml,1927-06-28
fulltexts/1927/swinba_636776093_1927_06_22_00000083.xml,1927-06-28
fulltexts/1927/swinba_636776093_1927_06_22_00000084.xml,1927-06-28
fulltexts/1927/swinba_636776093_1927_06_25_00000085.xml,1927-06-30
fulltexts/1927/swinba_636776093_1927_06_25_00000086.xml,1927-06-30
fulltexts/1927/swinba_636776093_1927_06_25_00000087.xml,1927-06-30
fulltexts/1927/swinba_636776093_1927_06_25_00000088.xml,1927-06-30
fulltexts/1927/swinba_636776093_1927_06_25_00000089.xml,1927-06-30
fulltexts/1927/swinba_636776093_1927_06_25_00000090.xml,1927-06-30
fulltexts/1927/swinba_636776093_1927_06_25_00000091.xml,1927-06-30
fulltexts/1927/swinba_636776093_1927_06_25_00000092.xml,1927-06-30
fulltexts/1927/swinba_636776093_1927_06_28_00000093.xml,1927-07-02
fulltexts/1927/swinba_636776093_1927_06_28_00000094.xml,1927-07-02
fulltexts/1927/swinba_636776093_1927_06_28_00000095.xml,1927-07-02
fulltexts/1927/swinba_636776093_1927_06_28_00000096.xml,1927-07-02
fulltexts/1927/swinba_636776093_1927_06_28_00000097.xml,1927-07-02
fulltexts/1927/swinba_636776093_1927_06_28_00000098.xml,1927-07-02
fulltexts/1927/swinba_636776093_1927_06_28_00000099.xml,1927-07-02
fulltexts/1927/swinba_636776093_1927_06_28_00000100.xml,1927-07-02
fulltexts/1927/swinba_636776093_1927_06_30_00000101.xml,1927-07-03
fulltexts/1927/swinba_636776093_1927_06_30_00000102.xml,1927-07-03
fulltexts/1927/swinba_636776093_1927_06_30_00000103.xml,1927-07-03
fulltexts/1927/swinba_636776093_1927_06_30_00000104.xml,1927-07-03
fulltexts/1927/swinba_636776093_1927_06_30_00000105.xml,1927-07-03
fulltexts/1927/swinba_636776093_1927_06_30_00000106.xml,1927-07-03
fulltexts/1927/swinba_636776093_1927_06_30_00000107.xml,1927-07-03
fulltexts/1927/swinba_636776093_1927_06_30_00000108.xml,1927-07-03
fulltexts/1927/swinba_636776093_1927_07_02_00000109.xml,1927-07-06
fulltexts/1927/swinba_636776093_1927_07_02_00000110.xml,1927-07-06
fulltexts/1927/swinba_636776093_1927_07_02_00000111.xml,1927-07-06
fulltexts/1927/swinba_636776093_1927_07_02_00000112.xml,1927-07-06
fulltexts/1927/swinba_636776093_1927_07_02_00000113.xml,1927-07-06
fulltexts/1927/swinba_636776093_1927_07_02_00000114.xml,1927-07-06
fulltexts/1927/swinba_636776093_1927_07_02_00000115.xml,1927-07-06
fulltexts/1927/swinba_636776093_1927_07_02_00000116.xml,1927-07-06
fulltexts/1927/swinba_636776093_1927_07_03_00000117.xml,1927-07-07
fulltexts/1927/swinba_636776093_1927_07_03_00000118.xml,1927-07-07
fulltexts/1927/swinba_636776093_1927_07_03_00000119.xml,1927-07-07
fulltexts/1927/swinba_636776093_1927_07_03_00000120.xml,1927-07-07
fulltexts/1927/swinba_636776093_1927_07_03_00000121.xml,1927-07-07
fulltexts/1927/swinba_636776093_1927_07_03_00000122.xml,1927-07-07
fulltexts/1927/swinba_636776093_1927_07_03_00000123.xml,1927-07-07
fulltexts/1927/swinba_636776093_1927_07_03_00000124.xml,1927-07-07
fulltexts/1927/swinba_636776093_1927_07_03_00000125.xml,1927-07-07
fulltexts/1927/swinba_636776093_1927_07_03_00000126.xml,1927-07-07
fulltexts/1927/swinba_636776093_1927_07_06_00000127.xml,1927-07-08
fulltexts/1927/swinba_636776093_1927_07_06_00000128.xml,1927-07-08
fulltexts/1927/swinba_636776093_1927_07_06_00000129.xml,1927-07-08
fulltexts/1927/swinba_636776093_1927_07_06_00000130.xml,1927-07-08
fulltexts/1927/swinba_636776093_1927_07_06_00000131.xml,1927-07-08
fulltexts/1927/swinba_636776093_1927_07_06_00000132.xml,1927-07-08
fulltexts/1927/swinba_636776093_1927_07_06_00000133.xml,1927-07-08
fulltexts/1927/swinba_636776093_1927_07_06_00000134.xml,1927-07-08
fulltexts/1927/swinba_636776093_1927_07_07_00000135.xml,1927-07-09
fulltexts/1927/swinba_636776093_1927_07_07_00000136.xml,1927-07-09
fulltexts/1927/swinba_636776093_1927_07_07_00000137.xml,1927-07-09
fulltexts/1927/swinba_636776093_1927_07_07_00000138.xml,1927-07-09
fulltexts/1927/swinba_636776093_1927_07_07_00000139.xml,1927-07-09
fulltexts/1927/swinba_636776093_1927_07_07_00000140.xml,1927-07-09
fulltexts/1927/swinba_636776093_1927_07_07_00000141.xml,1927-07-09
fulltexts/1927/swinba_636776093_1927_07_07_00000142.xml,1927-07-09
fulltexts/1927/swinba_636776093_1927_07_08_00000143.xml,1927-07-10
fulltexts/1927/swinba_636776093_1927_07_08_00000144.xml,1927-07-10
fulltexts/1927/swinba_636776093_1927_07_08_00000145.xml,1927-07-10
fulltexts/1927/swinba_636776093_1927_07_08_00000146.xml,1927-07-10
fulltexts/1927/swinba_636776093_1927_07_08_00000147.xml,1927-07-10
fulltexts/1927/swinba_636776093_1927_07_08_00000148.xml,1927-07-10
fulltexts/1927/swinba_636776093_1927_07_09_00000149.xml,1927-07-12
fulltexts/1927/swinba_636776093_1927_07_09_00000150.xml,1927-07-12
fulltexts/1927/swinba_636776093_1927_07_09_00000151.xml,1927-07-12
fulltexts/1927/swinba_636776093_1927_07_09_00000152.xml,1927-07-12
fulltexts/1927/swinba_636776093_1927_07_09_00000153.xml,1927-07-12
fulltexts/1927/swinba_636776093_1927_07_09_00000154.xml,1927-07-12
fulltexts/1927/swinba_636776093_1927_07_09_00000155.xml,1927-07-12
fulltexts/1927/swinba_636776093_1927_07_09_00000156.xml,1927-07-12
fulltexts/1927/swinba_636776093_1927_07_10_00000157.xml,1927-07-13
fulltexts/1927/swinba_636776093_1927_07_10_00000158.xml,1927-07-13
fulltexts/1927/swinba_636776093_1927_07_10_00000159.xml,1927-07-13
fulltexts/1927/swinba_636776093_1927_07_10_00000160.xml,1927-07-13
fulltexts/1927/swinba_636776093_1927_07_10_00000161.xml,1927-07-13
fulltexts/1927/swinba_636776093_1927_07_10_00000162.xml,1927-07-13
fulltexts/1927/swinba_636776093_1927_07_10_00000163.xml,1927-07-13
fulltexts/1927/swinba_636776093_1927_07_10_00000164.xml,1927-07-13
fulltexts/1927/swinba_636776093_1927_07_12_00000165.xml,1927-07-14
fulltexts/1927/swinba_636776093_1927_07_12_00000166.xml,1927-07-14
fulltexts/1927/swinba_636776093_1927_07_12_00000167.xml,1927-07-14
fulltexts/1927/swinba_636776093_1927_07_12_00000168.xml,1927-07-14
fulltexts/1927/swinba_636776093_1927_07_12_00000169.xml,1927-07-14
fulltexts/1927/swinba_636776093_1927_07_12_00000170.xml,1927-07-14
fulltexts/1927/swinba_636776093_1927_07_13_00000171.xml,1927-07-15
fulltexts/1927/swinba_636776093_1927_07_13_00000172.xml,1927-07-15
fulltexts/1927/swinba_636776093_1927_07_13_00000173.xml,1927-07-15
fulltexts/1927/swinba_636776093_1927_07_13_00000174.xml,1927-07-15
fulltexts/1927/swinba_636776093_1927_07_13_00000175.xml,1927-07-15
fulltexts/1927/swinba_636776093_1927_07_13_00000176.xml,1927-07-15
fulltexts/1927/swinba_636776093_1927_07_13_00000177.xml,1927-07-15
fulltexts/1927/swinba_636776093_1927_07_13_00000178.xml,1927-07-15
fulltexts/1927/swinba_636776093_1927_07_13_00000179.xml,1927-07-15
fulltexts/1927/swinba_636776093_1927_07_13_00000180.xml,1927-07-15
fulltexts/1927/swinba_636776093_1927_07_14_00000181.xml,1927-07-16
fulltexts/1927/swinba_636776093_1927_07_14_00000182.xml,1927-07-16
fulltexts/1927/swinba_636776093_1927_07_14_00000183.xml,1927-07-16
fulltexts/1927/swinba_636776093_1927_07_14_00000184.xml,1927-07-16
fulltexts/1927/swinba_636776093_1927_07_14_00000185.xml,1927-07-16
fulltexts/1927/swinba_636776093_1927_07_14_00000186.xml,1927-07-16
fulltexts/1927/swinba_636776093_1927_07_14_00000187.xml,1927-07-16
fulltexts/1927/swinba_636776093_1927_07_14_00000188.xml,1927-07-16
fulltexts/1927/swinba_636776093_1927_07_15_00000189.xml,1927-07-17
fulltexts/1927/swinba_636776093_1927_07_15_00000190.xml,1927-07-17
fulltexts/1927/swinba_636776093_1927_07_15_00000191.xml,1927-07-17
fulltexts/1927/swinba_636776093_1927_07_15_00000192.xml,1927-07-17
fulltexts/1927/swinba_636776093_1927_07_15_00000193.xml,1927-07-17
fulltexts/1927/swinba_636776093_1927_07_15_00000194.xml,1927-07-17
fulltexts/1927/swinba_636776093_1927_07_15_00000195.xml,1927-07-17
fulltexts/1927/swinba_636776093_1927_07_15_00000196.xml,1927-07-17
fulltexts/1927/swinba_636776093_1927_07_16_00000197.xml,1927-07-19
fulltexts/1927/swinba_636776093_1927_07_16_00000198.xml,1927-07-19
fulltexts/1927/swinba_636776093_1927_07_16_00000199.xml,1927-07-19
fulltexts/1927/swinba_636776093_1927_07_16_00000200.xml,1927-07-19
fulltexts/1927/swinba_636776093_1927_07_16_00000201.xml,1927-07-19
fulltexts/1927/swinba_636776093_1927_07_16_00000202.xml,1927-07-19
fulltexts/1927/swinba_636776093_1927_07_16_00000203.xml,1927-07-19
fulltexts/1927/swinba_636776093_1927_07_16_00000204.xml,1927-07-19
fulltexts/1927/swinba_636776093_1927_07_16_00000205.xml,1927-07-19
fulltexts/1927/swinba_636776093_1927_07_16_00000206.xml,1927-07-19
fulltexts/1927/swinba_636776093_1927_07_17_00000207.xml,1927-07-20
fulltexts/1927/swinba_636776093_1927_07_17_00000208.xml,1927-07-20
fulltexts/1927/swinba_636776093_1927_07_17_00000209.xml,1927-07-20
fulltexts/1927/swinba_636776093_1927_07_17_00000210.xml,1927-07-20
fulltexts/1927/swinba_636776093_1927_07_17_00000211.xml,1927-07-20
fulltexts/1927/swinba_636776093_1927_07_17_00000212.xml,1927-07-20
fulltexts/1927/swinba_636776093_1927_07_17_00000213.xml,1927-07-20
fulltexts/1927/swinba_636776093_1927_07_17_00000214.xml,1927-07-20
fulltexts/1927/swinba_636776093_1927_07_17_00000215.xml,1927-07-20
fulltexts/1927/swinba_636776093_1927_07_17_00000216.xml,1927-07-20
fulltexts/1927/swinba_636776093_1927_07_19_00000217.xml,1927-07-21
fulltexts/1927/swinba_636776093_1927_07_19_00000218.xml,1927-07-21
fulltexts/1927/swinba_636776093_1927_07_19_00000219.xml,1927-07-21
fulltexts/1927/swinba_636776093_1927_07_19_00000220.xml,1927-07-21
fulltexts/1927/swinba_636776093_1927_07_19_00000221.xml,1927-07-21
fulltexts/1927/swinba_636776093_1927_07_19_00000222.xml,1927-07-21
fulltexts/1927/swinba_636776093_1927_07_19_00000223.xml,1927-07-21
fulltexts/1927/swinba_636776093_1927_07_19_00000224.xml,1927-07-21
fulltexts/1927/swinba_636776093_1927_07_20_00000225.xml,1927-07-22
fulltexts/1927/swinba_636776093_1927_07_20_00000226.xml,1927-07-22
fulltexts/1927/swinba_636776093_1927_07_20_00000227.xml,1927-07-22
fulltexts/1927/swinba_636776093_1927_07_20_00000228.xml,1927-07-22
fulltexts/1927/swinba_636776093_1927_07_20_00000229.xml,1927-07-22
fulltexts/1927/swinba_636776093_1927_07_20_00000230.xml,1927-07-22
fulltexts/1927/swinba_636776093_1927_07_20_00000231.xml,1927-07-22
fulltexts/1927/swinba_636776093_1927_07_20_00000232.xml,1927-07-22
fulltexts/1927/swinba_636776093_1927_07_21_00000233.xml,1927-07-23
fulltexts/1927/swinba_636776093_1927_07_21_00000234.xml,1927-07-23
fulltexts/1927/swinba_636776093_1927_07_21_00000235.xml,1927-07-23
fulltexts/1927/swinba_636776093_1927_07_21_00000236.xml,1927-07-23
fulltexts/1927/swinba_636776093_1927_07_21_00000237.xml,1927-07-23
fulltexts/1927/swinba_636776093_1927_07_21_00000238.xml,1927-07-23
fulltexts/1927/swinba_636776093_1927_07_21_00000239.xml,1927-07-23
fulltexts/1927/swinba_636776093_1927_07_21_00000240.xml,1927-07-23
fulltexts/1927/swinba_636776093_1927_07_22_00000241.xml,1927-07-24
fulltexts/1927/swinba_636776093_1927_07_22_00000242.xml,1927-07-24
fulltexts/1927/swinba_636776093_1927_07_22_00000243.xml,1927-07-24
fulltexts/1927/swinba_636776093_1927_07_22_00000244.xml,1927-07-24
fulltexts/1927/swinba_636776093_1927_07_22_00000245.xml,1927-07-24
fulltexts/1927/swinba_636776093_1927_07_22_00000246.xml,1927-07-24
fulltexts/1927/swinba_636776093_1927_07_23_00000247.xml,1927-07-26
fulltexts/1927/swinba_636776093_1927_07_23_00000248.xml,1927-07-26
fulltexts/1927/swinba_636776093_1927_07_23_00000249.xml,1927-07-26
fulltexts/1927/swinba_636776093_1927_07_23_00000250.xml,1927-07-26
fulltexts/1927/swinba_636776093_1927_07_23_00000251.xml,1927-07-26
fulltexts/1927/swinba_636776093_1927_07_23_00000252.xml,1927-07-26
fulltexts/1927/swinba_636776093_1927_07_24_00000253.xml,1927-07-27
fulltexts/1927/swinba_636776093_1927_07_24_00000254.xml,1927-07-27
fulltexts/1927/swinba_636776093_1927_07_24_00000255.xml,1927-07-27
fulltexts/1927/swinba_636776093_1927_07_24_00000256.xml,1927-07-27
fulltexts/1927/swinba_636776093_1927_07_24_00000257.xml,1927-07-27
fulltexts/1927/swinba_636776093_1927_07_24_00000258.xml,1927-07-27
fulltexts/1927/swinba_636776093_1927_07_24_00000259.xml,1927-07-27
fulltexts/1927/swinba_636776093_1927_07_24_00000260.xml,1927-07-27
fulltexts/1927/swinba_636776093_1927_07_26_00000261.xml,1927-07-28
fulltexts/1927/swinba_636776093_1927_07_26_00000262.xml,1927-07-28
fulltexts/1927/swinba_636776093_1927_07_26_00000263.xml,1927-07-28
fulltexts/1927/swinba_636776093_1927_07_26_00000264.xml,1927-07-28
fulltexts/1927/swinba_636776093_1927_07_26_00000265.xml,1927-07-28
fulltexts/1927/swinba_636776093_1927_07_26_00000266.xml,1927-07-28
fulltexts/1927/swinba_636776093_1927_07_26_00000267.xml,1927-07-28
fulltexts/1927/swinba_636776093_1927_07_26_00000268.xml,1927-07-28
fulltexts/1927/swinba_636776093_1927_07_27_00000269.xml,1927-07-29
fulltexts/1927/swinba_636776093_1927_07_27_00000270.xml,1927-07-29
fulltexts/1927/swinba_636776093_1927_07_27_00000271.xml,1927-07-29
fulltexts/1927/swinba_636776093_1927_07_27_00000272.xml,1927-07-29
fulltexts/1927/swinba_636776093_1927_07_27_00000273.xml,1927-07-29
fulltexts/1927/swinba_636776093_1927_07_27_00000274.xml,1927-07-29
fulltexts/1927/swinba_636776093_1927_07_27_00000275.xml,1927-07-29
fulltexts/1927/swinba_636776093_1927_07_27_00000276.xml,1927-07-29
fulltexts/1927/swinba_636776093_1927_07_28_00000277.xml,1927-07-30
fulltexts/1927/swinba_636776093_1927_07_28_00000278.xml,1927-07-30
fulltexts/1927/swinba_636776093_1927_07_28_00000279.xml,1927-07-30
fulltexts/1927/swinba_636776093_1927_07_28_00000280.xml,1927-07-30
fulltexts/1927/swinba_636776093_1927_07_28_00000281.xml,1927-07-30
fulltexts/1927/swinba_636776093_1927_07_28_00000282.xml,1927-07-30
fulltexts/1927/swinba_636776093_1927_07_28_00000283.xml,1927-07-30
